Estado,Municipio,Zona/Colonia,Calle/Vía de Acceso,Pilar 1 (Suelo/Extorsión),Pilar 2 (Vial/Carretera),Pilar 3 (Social/Certeza),Semáforo (Status),Dictamen & Justificación Estratégica,Latitud,Longitud,Fuentes / Evidencias Encontradas
Sonora,General Plutarco Elías Calles,Todo el Municipio,Accesos Principales,Alto (2/10),Alto (3/10),Alto (2/10),🔴 ROJO,"No-Go. General Plutarco Elías Calles registra alta tasa de homicidios dolosos, eventos armados en áreas urbanas o disputas territoriales activas en el desierto y Valle del Yaqui.",31.6950,-112.7117,[Histórico SESNSP] SESNSP / INEGI ENSU - Zona crítica de homicidios y enfrentamientos armados
Sonora,Granados,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Granados. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.7515,-109.3423,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Guaymas,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Guaymas. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,27.9216,-110.8994,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Hermosillo,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Hermosillo. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.0948,-110.9692,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Huachinera,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Huachinera. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",30.2078,-108.9556,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Huatabampo,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Huatabampo. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",26.6049,-109.2321,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Huásabas,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Huásabas. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.9723,-109.3550,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Huépac,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Huépac. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.9315,-110.2549,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Imuris,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Imuris. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,30.7936,-110.8592,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,La Colorada,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en La Colorada. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,28.7263,-110.3440,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Magdalena,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Magdalena. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,30.7720,-111.1394,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Mazatán,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Mazatán. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",28.9312,-110.3561,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Moctezuma,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Moctezuma. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.7488,-109.7079,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Naco,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Naco. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,31.1861,-109.8852,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Nacozari de García,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Nacozari de García. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",30.4854,-109.4721,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Navojoa,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Navojoa. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,27.0722,-109.4438,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Nogales,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Nogales. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,31.3285,-110.9450,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Nácori Chico,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Nácori Chico. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.6194,-108.9124,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Opodepe,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Opodepe. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,30.0349,-110.8745,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Oquitoa,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Oquitoa. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,30.7934,-111.7135,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Pitiquito,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Pitiquito. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,30.0962,-112.2194,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Puerto Peñasco,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Puerto Peñasco. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",31.5302,-113.3897,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Quiriego,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Quiriego. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",27.5917,-109.3743,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Rayón,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Rayón. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,29.7500,-110.5173,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Rosario,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Rosario. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",28.0410,-109.3514,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Sahuaripa,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Sahuaripa. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.0128,-109.0089,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,San Felipe de Jesús,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en San Felipe de Jesús. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.8703,-110.3199,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,San Ignacio Río Muerto,Todo el Municipio,Accesos Principales,Alto (2/10),Alto (3/10),Alto (2/10),🔴 ROJO,"No-Go. San Ignacio Río Muerto registra alta tasa de homicidios dolosos, eventos armados en áreas urbanas o disputas territoriales activas en el desierto y Valle del Yaqui.",27.3250,-110.3910,[Histórico SESNSP] SESNSP / INEGI ENSU - Zona crítica de homicidios y enfrentamientos armados
Sonora,San Javier,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en San Javier. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",28.6158,-109.7517,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,San Luis Río Colorado,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en San Luis Río Colorado. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,32.4393,-114.7721,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,San Miguel de Horcasitas,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en San Miguel de Horcasitas. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,29.4897,-110.7289,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,San Pedro de la Cueva,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en San Pedro de la Cueva. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.2781,-109.6857,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Santa Ana,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Santa Ana. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,30.4575,-111.0398,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Santa Cruz,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Santa Cruz. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,31.1494,-110.5927,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Soyopa,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Soyopa. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",28.8122,-109.6302,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Suaqui Grande,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Suaqui Grande. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",28.3941,-109.8883,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Sáric,Todo el Municipio,Accesos Principales,Alto (2/10),Alto (3/10),Alto (2/10),🔴 ROJO,"No-Go. Sáric registra alta tasa de homicidios dolosos, eventos armados en áreas urbanas o disputas territoriales activas en el desierto y Valle del Yaqui.",31.2438,-111.4454,[Histórico SESNSP] SESNSP / INEGI ENSU - Zona crítica de homicidios y enfrentamientos armados
Sonora,Tepache,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Tepache. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.4858,-109.5280,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Trincheras,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Trincheras. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,30.4047,-111.5317,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Tubutama,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (6/10),Medio (6/10),🟡 AMARILLO,Condicionado en Tubutama. Nodo fronterizo maquilador (Nogales/SLRC) o polo comercial agroindustrial; operativo y transitable con protocolos preventivos habituales.,30.9390,-111.3541,[Histórico SESNSP] SESNSP - Corredor productivo bajo monitoreo preventivo
Sonora,Ures,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Ures. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.3582,-110.3230,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Villa Hidalgo,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Villa Hidalgo. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",30.2580,-109.3528,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
Sonora,Villa Pesqueira,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado para inversión y turismo en Villa Pesqueira. Entorno residencial corporativo (Hermosillo Poniente), Pueblo Mágico (Álamos), playa internacional (San Carlos/Peñasco) o cuenca serrana pacífica.",29.1369,-109.9914,[Histórico SESNSP] C5i Sonora / Sectur - Zona de alta plusvalía o tradición comunitaria pacífica
